ObjectID,Unit ID,Use Type,Name,Long Name,Level ID,Schedule Email,Capacity,Area ID,Assignment Type,Gross Area,Relative Height,Reservation Method,Created User,Created Date,Last Edited User,Last Edited Date,GlobalID,Validation status,Lable,Shape__Area,Shape__Length
312,UCM.KL.L3.303,"303
OTHER
OFF","303
ACADEMIC
SENATE","303
ACADEMIC
SENATE, L3",UCM.KL.L3,,,,none,186.765192394889,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,8d206a7b-ed57-42e5-a88c-163644af05d8,2,,27.51953125,21.6094415783636
313,UCM.KL.L3.301,"301
OTHER
OFF","301
ACADEMIC
SENATE
HOTEL","301
ACADEMIC
SENATE
HOTEL, L3",UCM.KL.L3,,,,none,176.744727947614,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,2b87b476-f204-439c-b130-270ee8e2b7d0,2,,26.0390625,23.6465964904269
314,UCM.KL.L3.S3-1,"S3-1
CIRCULATION",S3-1,"S3-1, L3",UCM.KL.L3,,,,none,371.62286351568,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,685a3622-1032-4819-ad3e-3848169aeadf,2,,54.75390625,31.93693560815
315,UCM.KL.L3.E3-1,"E3-1
MECHANICAL",E3-1,"E3-1, L3",UCM.KL.L3,,,,none,73.0949489434878,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,edd7e673-277b-4108-b4eb-c73009db2e7b,2,,10.765625,14.2359826531801
316,UCM.KL.L3.S3-4,"S3-4
CIRCULATION",S3-4,"S3-4, L3",UCM.KL.L3,,,,none,461.758292293872,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,ece03b13-4f5f-4a4a-b9ad-38c1683e2051,2,,68.04296875,42.9930553294069
317,UCM.KL.L3.S3-3,"S3-3
CIRCULATION",S3-3,"S3-3, L3",UCM.KL.L3,,,,none,375.102945484157,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,d9c22350-af0c-4d37-a0a8-95edc6371809,2,,55.265625,43.3385869131554
318,UCM.KL.L3.357,"357
PROCESS
RM",357,"357, L3",UCM.KL.L3,,,,none,377.408454491036,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,d6bbf242-9ed4-496a-87d2-6d238f31d45a,2,,55.60546875,35.5769537677789
319,UCM.KL.L3.M3-3,"M3-3
MECHANICAL",M3-3,"M3-3, L3",UCM.KL.L3,,,,none,69.8933346064294,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,5b04d833-cdb6-4fad-b1c2-6bd47cc678ec,2,,10.296875,15.1957951454341
320,UCM.KL.L3.M3-4,"M3-4
MECHANICAL",M3-4,"M3-4, L3",UCM.KL.L3,,,,none,23.1989604785391,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,2bf8aa76-6997-4a32-b178-f1acaa6791ed,2,,3.421875,8.24962965795232
321,UCM.KL.L3.J3-1,"J3-1
CUSTODIAL",J3-1,"J3-1, L3",UCM.KL.L3,,,,none,113.614274434338,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,3f4303fc-ef56-44d7-ab82-b96f0f6b333c,2,,16.734375,23.8113241418329
322,UCM.KL.L3.C33C,"C33C
CIRCULATION",C33C,"C33C, L3",UCM.KL.L3,,,,none,515.771700201141,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,e6d4d419-80de-4606-a57b-98e9dd25e94f,2,,76.0078125,51.0216579743627
323,UCM.KL.L3.359,"359
PROCESS RM",359,"359, L3",UCM.KL.L3,,,,none,349.912532209518,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,e4506285-ca3e-4604-b9bd-631a67921e16,2,,51.5625,29.1113299419463
324,UCM.KL.L3.361,"361
PROCESS RM","361
AUDIO
VISUAL
VIEWING
ROOM","361
AUDIO
VISUAL
VIEWING
ROOM, L3",UCM.KL.L3,,,,none,362.261216400092,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,b1638f09-65e4-408c-9eb0-fb98affd368a,2,,53.375,29.7095778249926
325,UCM.KL.L3.371,"371
CONFERENCE",371,"371, L3",UCM.KL.L3,,,,none,649.335376222953,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,80e57724-d855-4516-bf8b-d7507fe70b64,2,,95.671875,39.8112334070495
326,UCM.KL.L3.360,CONFERENCE,360,"360, L3",UCM.KL.L3,,,,none,717.737552451663,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,bad3bb01-8fe8-4000-bd00-9358fa12248d,2,1,105.75,42.4698038355942
327,UCM.KL.L3.362,CONFERENCE,362,"362, L3",UCM.KL.L3,,,,none,569.894933578486,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,3d4ade81-3b4f-4f4c-9a1c-35b6b40fb926,2,1,83.96484375,39.486078683461
328,UCM.KL.L3.368,TUTORIAL,368,"368, L3",UCM.KL.L3,,,,none,172.533228171703,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,382cbc54-e96a-4006-99dc-244065811d10,2,1,25.421875,20.729271099573
329,UCM.KL.L3.372,TUTORIAL,372,"372, L3",UCM.KL.L3,,,,none,192.633922756236,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,a3ce3979-d769-49ab-bc26-124b581db39d,2,1,28.37890625,21.6907281499435
330,UCM.KL.L3.374,TUTORIAL,374,"374, L3",UCM.KL.L3,,,,none,172.533526695945,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,4c791df0-e83a-412c-9df0-424c83b01383,2,1,25.421875,20.7292665042417
331,UCM.KL.L3.376,TUTORIAL,376,"376, L3",UCM.KL.L3,,,,none,209.568404346219,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,dec1dc36-21b2-426d-94b2-94eec4adacbe,2,1,30.875,22.472773825117
332,UCM.KL.L3.396,"396
CLASSROOM",396,"396, L3",UCM.KL.L3,,,,none,851.860241464436,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,cadc9628-03d0-45f3-a2e5-74a74aec646b,2,,125.5234375,47.0225766387486
333,UCM.KL.L3.397,"397
CONFERENCE",397,"397, L3",UCM.KL.L3,,,,none,749.301373727566,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,b91f7788-0bf7-4faf-abd7-8e1eee7e46b9,2,,110.40625,43.5331408048067
334,UCM.KL.L3.C33D,"C33D
CIRCULATION",C33D,"C33D, L3",UCM.KL.L3,,,,none,870.238070293028,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,4532a61d-26ab-4aa0-8673-7d0fa5a10d09,2,,128.22265625,71.8491110184329
335,UCM.KL.L3.380,STACK,380,"380, L3",UCM.KL.L3,,,,none,17208.2815537354,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,9a586f47-7a82-450c-8cfd-dca7c20c097b,2,1,2535.46875,287.909714624216
336,UCM.KL.L3.399,"399
STUDY SERV",399,"399, L3",UCM.KL.L3,,,,none,69.0075505464547,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,1dd258c1-e730-4fa2-9d0a-4e9a3fa7bfaf,2,,10.16015625,12.8605510822351
337,UCM.KL.L3.M3-5,"M3-5
MECHANICAL",M3-5,"M3-5, L3",UCM.KL.L3,,,,none,87.6918219701407,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,3eada133-8480-45c1-88e5-3ecfaf49493e,2,,12.921875,15.0869846954492
338,UCM.KL.L3.S3-7,"S3-7
CIRCULATION",S3-7,"S3-7, L3",UCM.KL.L3,,,,none,420.124000637737,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,452274d8-5022-49df-a33f-d59c20982402,2,,61.90234375,33.094721712539
339,UCM.KL.L3.E3-4,"E3-4
MECHANICAL",E3-4,"E3-4, L3",UCM.KL.L3,,,,none,81.8983474585877,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,c7db9c0d-9df0-4045-92c1-b0c21e53e6f6,2,,12.0703125,13.9899658548251
340,UCM.KL.L3.E3-3,"E3-3
MECHANICAL",E3-3,"E3-3, L3",UCM.KL.L3,,,,none,81.9072724016588,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,60b303d0-9e63-4b20-a319-e72d61f1b35a,2,,12.0703125,13.9908139402103
341,UCM.KL.L3.305,"305
OTHER
OFF","305
ACADEMIC
SENATE","305
ACADEMIC
SENATE, L3",UCM.KL.L3,,,,none,57.3888832092535,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,09245b0b-a254-471a-a881-eefef9540863,2,,8.453125,11.6734725687113
343,UCM.KL.L3.[CG]324A,[CG]324A,[CG]324A,"[CG]324A, L3",UCM.KL.L3,,,,none,403.36901519741,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,4e10dc12-0218-4eb4-8ac1-d29addd3025b,2,,59.42578125,40.5924200212702
344,UCM.KL.L3.355B,"355B
STUDY ROOM",355B,"355B, L3",UCM.KL.L3,,,,none,589.762557505767,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,0eac03ff-518a-434a-acad-b3ba89a66a40,2,,86.8828125,50.2539028407067
345,UCM.KL.L3.355A,"355A
STUDY ROOM",355A,"355A, L3",UCM.KL.L3,,,,none,892.821105955284,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,eadf291e-d8e2-4028-8a15-fc71a25bc3c1,2,,131.55859375,65.4376694800947
346,UCM.KL.L3.[XX]355A,[XX]355A,[XX]355A,"[XX]355A, L3",UCM.KL.L3,,,,none,273.279441450486,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,5c80407d-9bc8-4cd7-adb9-56b63ae51c32,2,,40.26953125,47.222073048145
347,UCM.KL.L3.[XX]355,[XX]355,[XX]355,"[XX]355, L3",UCM.KL.L3,,,,none,2123.05604267565,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,8be9953a-87d8-4747-bc7f-c3bb2c1374f0,2,,312.8046875,103.724438642469
348,UCM.KL.L3.[XX]355B,[XX]355B,[XX]355B,"[XX]355B, L3",UCM.KL.L3,,,,none,92.0125462369265,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,464b9818-01c3-465f-bf34-350d3259b8c4,2,,13.55859375,19.7608038029058
349,UCM.KL.L3.311A-4,"311A-4
OTHER
OFF","311A-4
ACADEMIC
SENATE","311A-4
ACADEMIC
SENATE, L3",UCM.KL.L3,,,,none,55.6405418135979,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,e9754c9f-9348-4c62-9d84-14679f79de16,2,,8.19140625,11.5297913007392
350,UCM.KL.L3.311A-3,"311A-3
OTHER
OFF","311A-3
STUDENT","311A-3
STUDENT, L3",UCM.KL.L3,,,,none,55.7623140688501,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,bbe8e42d-e5b1-4d54-a880-5e2ef714f9f6,2,,8.21484375,11.5260894089083
351,UCM.KL.L3.311A-2,"311A-2
OTHER
OFF","311A-2
STUDENT","311A-2
STUDENT, L3",UCM.KL.L3,,,,none,55.2733688014716,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,ac3814a9-ef0c-4c5a-87e0-0d4ed5800a1c,2,,8.14453125,11.4706149374504
352,UCM.KL.L3.311A-1,"311A-1
OTHER
OFF","311A-1
HOTEL","311A-1
HOTEL, L3",UCM.KL.L3,,,,none,57.8870939904029,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,2a6548bb-9c9a-417d-ab38-464d643fa625,2,,8.53515625,11.7220117824813
353,UCM.KL.L3.311,"311
OFFICE
SRV","311
LIBRARY
STAFF","311
LIBRARY
STAFF, L3",UCM.KL.L3,,,,none,406.973878926042,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,c79ef716-f8b6-45ef-ba90-61226dd2b5cc,2,,59.9609375,48.5701486995174
354,UCM.KL.L3.311B,"311B
OTHER
OFF",311B,"311B, L3",UCM.KL.L3,,,,none,260.677090752398,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,0d8928fc-921a-4433-afef-7683b62ca34e,2,,38.4140625,25.6210223273874
355,UCM.KL.L3.310B-1,"310B-1
OFFICE
SRV","310B-1
CETL/AET","310B-1
CETL/AET, L3",UCM.KL.L3,,,,none,64.0806106329022,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,c7d998da-e10e-4b43-8f1d-523ce4cc1368,2,,9.4375,12.3237480473059
356,UCM.KL.L3.336,"336
RESEARCH","336
LIBRARY
DATA
SERVICES
(LAB)","336
LIBRARY
DATA
SERVICES
(LAB), L3",UCM.KL.L3,,,,none,547.02858624975,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,32d424bb-3e01-4037-8ae5-648639f06510,2,,80.6015625,39.5423571056579
357,UCM.KL.L3.310B-3,"310B-3
OTHER
OFF","310B-3
CETL/AET","310B-3
CETL/AET, L3",UCM.KL.L3,,,,none,54.8047851573075,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,e12de231-12a6-486f-894f-68870cf67b78,2,,8.078125,11.3705074127595
358,UCM.KL.L3.310A-1,"310A-1
OTHER
OFF","310A-1
CETL/AET","310A-1
CETL/AET, L3",UCM.KL.L3,,,,none,125.119187743619,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,906192f7-10eb-4a5e-948e-6dd949334dde,2,,18.4375,17.1772042804269
359,UCM.KL.L3.310B-4,"310B-4
OTHER
OFF","310B-4
CETL/AET","310B-4
CETL/AET, L3",UCM.KL.L3,,,,none,61.8036793458746,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,c0a1aac7-a4c8-4c63-8316-be1f6eba7d4f,2,,9.109375,12.2416138518142
360,UCM.KL.L3.330A,"330A
OTHER
OFF","330A
LIBRARY
GIS
STAFF","330A
LIBRARY
GIS
STAFF, L3",UCM.KL.L3,,,,none,281.567809803315,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,e37cbc9f-2a12-4262-b2ff-449caa0283a1,2,,41.48828125,28.9742314846071
361,UCM.KL.L3.310B-2,"310B-2
OTHER
OFF","310B-2
CETL/AET","310B-2
CETL/AET, L3",UCM.KL.L3,,,,none,55.7247003848639,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,b17957b0-3fdc-4ec4-942f-8b007d73451f,2,,8.20703125,11.4617958123705
362,UCM.KL.L3.323A-4,"323A-4
OTHER
OFF",323A-4,"323A-4, L3",UCM.KL.L3,,,,none,57.4843786063317,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fa998574-e251-4b3e-bbe9-6ecc7777c0e3,2,,8.46484375,11.8221721175308
363,UCM.KL.L3.323A-3,"323A-3
OTHER
OFF",323A-3,"323A-3, L3",UCM.KL.L3,,,,none,57.482946258475,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,b3518ccb-556b-44b2-90c1-521aaa734c11,2,,8.46875,11.8220364355989
364,UCM.KL.L3.323A-2,"323A-2
OTHER OFF",323A-2,"323A-2, L3",UCM.KL.L3,,,,none,57.4829340541363,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,8d98b175-4bdc-4a75-9955-c5415552dcc6,2,,8.4765625,11.8220364355989
365,UCM.KL.L3.323A-1,"323A-1
OTHER OFF",323A-1,"323A-1, L3",UCM.KL.L3,,,,none,57.4834906080087,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,0d53f841-1328-49f4-938c-db1c92b1ac43,2,,8.46484375,11.8220865650652
366,UCM.KL.L3.323,"323
OFFICE
SRV","323
INSTITUTIONAL
ASSESSMENT","323
INSTITUTIONAL
ASSESSMENT, L3",UCM.KL.L3,,,,none,391.347212347078,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,34cac96b-a52a-4338-a4e7-19ccc96e0345,2,,57.65234375,54.8767043429458
367,UCM.KL.L3.323A,"323A
OTHER
OFF",323A,"323A, L3",UCM.KL.L3,,,,none,135.613590634889,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,f4d8f10f-ade1-46d4-a120-61ec1fe2f326,2,,19.984375,18.1102931374525
368,UCM.KL.L3.323B,"323B
CONFERENCE","323B
HUDDLE
ROOM","323B
HUDDLE
ROOM, L3",UCM.KL.L3,,,,none,266.993440589341,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,09e2f9b9-f2e5-4e69-91ff-bf0462dd149f,2,,39.33984375,25.9353731323337
369,UCM.KL.L3.323C-1,"323C-1
OTHER
OFF",323C-1,"323C-1, L3",UCM.KL.L3,,,,none,84.5077350269187,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,3058fcd1-399b-4b95-a286-b9cb6695f03e,2,,12.4453125,14.2926321287886
370,UCM.KL.L3.3C2,"3C2
CIRCULATION","3C2
HALLWAY","3C2
HALLWAY, L3",UCM.KL.L3,,,,none,231.41595726431,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,906b96a8-83a8-4e0a-a194-e057abed957e,2,,34.09375,34.3666810919946
371,UCM.KL.L3.3C5,"3C5
CIRCULATION","3C5
HALLWAY","3C5
HALLWAY, L3",UCM.KL.L3,,,,none,455.223292858076,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,0e68c53b-1c81-49e0-9404-5728d2ab765e,2,,67.078125,72.7452465477715
372,UCM.KL.L3.330B,"330B
OTHER
OFF","330B
GIS
OFFICE","330B
GIS
OFFICE, L3",UCM.KL.L3,,,,none,149.966312728723,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,e4a593f5-f7e9-4d71-bb86-6b500f4b9e11,2,,22.09375,19.2636278165056
373,UCM.KL.L3.330,"330
RESEARCH","330
LIBRARY
GIS
SERVICES
(LAB)","330
LIBRARY
GIS
SERVICES
(LAB), L3",UCM.KL.L3,,,,none,854.614821952804,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,b54e2613-0da8-4125-95fc-84cec536e65f,2,,125.93359375,46.6478579089409
374,UCM.KL.L3.346B-1,"346B-1
OTHER
OFF",346B-1,"346B-1, L3",UCM.KL.L3,,,,none,60.4544812165181,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,d389e01d-f6d7-4328-bb5b-337b1caeeefb,2,,8.90625,12.4428532246883
375,UCM.KL.L3.346A,"346A
OTHER
OFF","346A
LIBRARY
DATA
SERVICES
-
STAFF","346A
LIBRARY
DATA
SERVICES
-
STAFF, L3",UCM.KL.L3,,,,none,158.151489558168,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,d19be26b-ba99-432d-bbd0-9b8d163aea2f,2,,23.3046875,19.5867350415325
376,UCM.KL.L3.346,"346C-1
OTHER
OFF","346C-1
HOTEL","346C-1
HOTEL, L3",UCM.KL.L3,,,,none,275.33073030938,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,3447c548-22b9-4ba1-9d04-2ed32b93fa82,2,,40.57421875,28.9795581499918
377,UCM.KL.L3.346B-2,"346B-2
OTHER
OFF",346B-2,"346B-2, L3",UCM.KL.L3,,,,none,63.4985402389909,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,88f52012-4d81-43bf-9fe7-f5abf85edf12,2,,9.3515625,12.6848287564728
378,UCM.KL.L3.346C-2,"346C-2
OTHER
OFF",346C-2,"346C-2, L3",UCM.KL.L3,,,,none,41.6177779471754,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fade81eb-6355-44b1-b2b6-6b197af8069d,2,,6.13671875,9.98234390194651
379,UCM.KL.L3.346C-1,"346C-1
OTHER
OFF","346C-1
HOTEL","346C-1
HOTEL, L3",UCM.KL.L3,,,,none,45.6081669923445,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,a8c88c14-5a3a-45b3-bf9c-90b7d869d72a,2,,6.72265625,10.4007836088211
380,UCM.KL.L3.310A-2,"310A-2
OTHER
OFF","310A-2
CETL/AET","310A-2
CETL/AET, L3",UCM.KL.L3,,,,none,89.3503725314072,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,70056e6f-3996-4623-9d0a-80d7dac1358e,2,,13.16015625,14.6506609329686
381,UCM.KL.L3.310B,"310B
OFFICE
SRV","310B
CETL/AET","310B
CETL/AET, L3",UCM.KL.L3,,,,none,103.078464876469,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,c909a07c-4310-4f07-9962-e6377be071da,2,,15.18359375,17.4898145211789
382,UCM.KL.L3.310A-1,"310B
OFFICE
SRV","310B
CETL/AET","310B
CETL/AET, L3",UCM.KL.L3,,,,none,1212.71309195523,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,8224d251-9f9b-47ea-9e36-cf258b92a1b1,2,,178.6796875,56.9217539155404
383,UCM.KL.L3.316,"316
CLASSROOM","316
CETL/ILTI
CLASSROOM","316
CETL/ILTI
CLASSROOM, L3",UCM.KL.L3,,,,none,1610.18759750083,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fa65789b-1e71-4687-982a-00066146159f,2,,237.24609375,77.3778287209831
384,UCM.KL.L3.308,"308
OTHER
OFF","308
FUTURE
AET","308
FUTURE
AET, L3",UCM.KL.L3,,,,none,133.55387191378,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,e2edf180-779f-4264-ac39-ce7f5f167ce5,2,,19.68359375,17.9202208835821
385,UCM.KL.L3.300,"300
CIRCULATION","300
HALLWAY","300
HALLWAY, L3",UCM.KL.L3,,,,none,436.616990550161,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,8b8ea849-e8be-4f47-8d10-127b4d30ae61,2,,64.3359375,37.4688752478948
386,UCM.KL.L3.3C1,"3C1
CIRCULATION","3C1
HALLWAY","3C1
HALLWAY, L3",UCM.KL.L3,,,,none,558.159365199233,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,f25ac2d5-b81e-4e20-936e-f22630b44997,2,,82.2421875,68.404471843107
387,UCM.KL.L3.3C4,"3C4
CIRCULATION","3C4
HALLWAY","3C4
HALLWAY, L3",UCM.KL.L3,,,,none,380.618387111245,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,56e5039e-b461-4740-b3e3-a2375a345745,2,,56.078125,66.0518482340182
388,UCM.KL.L3.3C3,"3C3
CIRCULATION","3C3
HALLWAY","3C3
HALLWAY, L3",UCM.KL.L3,,,,none,330.635337888746,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,05ca33c0-e428-4917-904d-e26c586b68d4,2,,48.7109375,47.8552191130639
389,UCM.KL.L3.352,"352
RESEARCH","352
ONE
BUTTON
STUDIOS","352
ONE
BUTTON
STUDIOS, L3",UCM.KL.L3,,,,none,189.505364695189,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,7f2fdd3a-989a-4003-b50e-8f1f0ef3257a,2,,27.92578125,21.439371680548
390,UCM.KL.L3.353,"353
OTHER
OFF","353
LOBBY","353
LOBBY, L3",UCM.KL.L3,,,,none,677.073793060272,4.25,,fherrera11_ucmerced,4/13/2023 5:37:36 PM,fherrera11_ucmerced,4/13/2023 5:37:36 PM,4a9255ea-da2e-42ac-b8cf-ee45faa654be,2,,99.75390625,72.0564836438203
